Latitude,Longitude,Elevation,Elevation_bestfit,Canopy,std,Easting,Northing,Brightness_Flag,Snow_Flag,ReferenceElevation,VerticalErrors,season,date,Elevation_Coregistered,differences,slope,aspect
43.14527,-116.7087,1633.62,1634.774,4.038574,2.052497,523690.200375,4776988.0000625,0,1,1634.9033203125,-1.28332031250011,1,2021.14794520548,1634.39650878906,-0.506811523440092,22.2868998732945,276.626296643272
43.14437,-116.7088,1636.579,1637.688,4.788696,5.985118,523681.700375,4776888.0000625,0,1,1637.76684570312,-1.18784570312505,1,2021.14794520548,1637.35550878906,-0.41133691406003,15.9938367095696,153.527108631878
43.14347,-116.7089,1667.329,1666.82,5.817871,9.786098,523673.100375,4776788.0000625,0,1,1667.34338378906,-0.0143837890625491,1,2021.14794520548,1668.10550878906,0.762124999999969,22.5860949537029,139.514811699924
43.14257,-116.709,1700.73,1700.605,5.891357,8.556659,523663.500375,4776688.0000625,0,1,1701.19665527344,-0.466655273437482,1,2021.14794520548,1701.50650878906,0.309853515620034,23.860038815637,127.834613684921
43.14167,-116.7091,1728.223,1728.434,5.973267,6.958271,523656.100375,4776588.0000625,0,1,1728.29895019531,-0.0759501953125437,1,2021.14794520548,1728.99950878906,0.700558593749975,23.8484946164566,119.884049611811
43.14078,-116.7092,1752.351,1752.697,6.14563,6.441946,523647.500375,4776489.0000625,0,1,1751.86865234375,0.482347656250113,1,2021.14794520548,1753.12750878906,1.2588564453099,23.0133995861498,118.069986654867
43.13988,-116.7093,1778.885,1779.327,5.045654,9.633983,523637.900375,4776389.0000625,0,1,1779.0615234375,-0.176523437500009,1,2021.14794520548,1779.66150878906,0.599985351560008,24.2823989577352,129.399471910598
43.13898,-116.7094,1807.413,1807.151,4.935059,8.099411,523629.300375,4776290.0000625,0,2,1807.0078125,0.405187500000011,1,2021.14794520548,1808.18950878906,1.18169628906003,21.2566371587751,127.275816606621
43.13808,-116.7096,1830.873,1831.09,4.84021,6.299325,523619.700375,4776190.0000625,0,2,1831.1826171875,-0.309617187499953,1,2021.14794520548,1831.64950878906,0.466891601560064,17.6095423102186,129.878670002451
43.13718,-116.7097,1855.593,1855.931,6.453125,7.630537,523611.100375,4776090.0000625,0,2,1855.89611816406,-0.303118164062425,1,2021.14794520548,1856.36950878906,0.473390625000093,25.3755864891402,119.531602743869
43.13629,-116.7098,1878.244,1879.428,4.362549,2.336729,523601.500375,4775990.0000625,0,2,1878.48669433594,-0.242694335937585,1,2021.14794520548,1879.02050878906,0.53381445311993,16.6423079578214,99.7691683554205
43.13539,-116.7099,1879.271,1878.316,4.808716,2.208586,523592.900375,4775891.0000625,0,2,1879.57629394531,-0.305293945312542,1,2021.14794520548,1880.04750878906,0.471214843749976,15.1537592226851,96.1124266741894
43.13449,-116.71,1893.65,1893.623,6.164062,6.335306,523583.300375,4775791.0000625,0,2,1894.10815429688,-0.458154296874909,1,2021.14794520548,1894.42650878906,0.318354492180106,19.9972707936779,123.562098290492
43.13359,-116.7102,1926.612,1925.788,5.651855,10.69678,523574.700375,4775691.0000625,0,2,1924.53430175781,2.07769824218758,1,2021.14794520548,1927.38850878906,2.8542070312501,24.9362996643917,133.892212183971
43.1327,-116.7103,1954.571,1954.9,4.400635,6.717346,523565.100375,4775592.0000625,0,2,1954.52917480469,0.0418251953124127,1,2021.14794520548,1955.34750878906,0.818333984369929,17.2778749045436,133.38285463932
43.1318,-116.7104,1968.971,1969.346,4.829102,1.257567,523555.400375,4775491.0000625,0,2,1969.25,-0.278999999999996,1,2021.14794520548,1969.74750878906,0.497508789060021,8.7164426205176,104.913297212374
43.1309,-116.7105,1973.181,1973.053,4.526123,2.00948,523545.800375,4775392.0000625,0,2,1973.72119140625,-0.54019140624996,1,2021.14794520548,1973.95750878906,0.236317382810057,10.7117332642355,104.298600617848
43.13,-116.7106,1979.593,1979.896,4.518921,1.738714,523537.200375,4775292.0000625,0,2,1979.8740234375,-0.281023437499925,1,2021.14794520548,1980.36950878906,0.495485351560092,4.5459305056664,130.275157239193
43.2605,-116.7322,1395.36,1396.261,22.32666,6.239954,521733.100375,4789778.0000625,0,2,1399.34313964844,-3.9831396484376,1,2021.14794520548,1396.13650878906,-3.20663085938008,22.0258118182543,53.2694840960258
43.2596,-116.7324,1373.805,1370.711,19.45093,2.087212,521724.600375,4789680.0000625,0,2,1375.96008300781,-2.15508300781244,1,2021.14794520548,1374.58150878906,-1.37857421874992,31.1298477380876,76.4048909709795
43.25871,-116.7325,1320.374,1325.106,20.30762,14.61309,521713.800375,4789579.0000625,0,2,1329.01342773438,-8.63942773437498,1,2021.14794520548,1321.15050878906,-7.86291894531996,30.8640971647782,41.246627647406
43.2578,-116.7326,1284.327,1285.529,17.25195,3.391945,521704.200375,4789479.0000625,0,2,1289.60314941406,-5.2761494140625,1,2021.14794520548,1285.10350878906,-4.49964062499998,18.1026367860611,46.9465599292615
43.25691,-116.7327,1289.268,1294.252,17.42078,3.198436,521695.600375,4789379.0000625,0,2,1293.36877441406,-4.10077441406247,1,2021.14794520548,1290.04450878906,-3.32426562499995,17.517862623969,213.797676202311
43.25601,-116.7328,1268.026,1271.183,12.15381,4.52166,521684.800375,4789280.0000625,0,2,1274.46252441406,-6.43652441406243,1,2021.14794520548,1268.80250878906,-5.66001562499991,13.7747585020313,84.4811769009469
43.25512,-116.733,1257.147,1257.788,12.05457,3.588629,521676.300375,4789180.0000625,0,2,1259.27795410156,-2.13095410156257,1,2021.14794520548,1257.92350878906,-1.35444531250005,11.8882029341205,55.3191901643712
43.25422,-116.7331,1229.622,1231.671,17.78064,8.009837,521666.600375,4789080.0000625,0,2,1236.146484375,-6.52448437499993,1,2021.14794520548,1230.39850878906,-5.74797558593991,19.9909266753929,323.455256572762
43.25332,-116.7332,1223.536,1228.573,22.05823,1.050031,521658.100375,4788980.0000625,0,2,1230.02966308594,-6.49366308593744,1,2021.14794520548,1224.31250878906,-5.71715429687993,15.9248382138083,148.815684143192
43.25242,-116.7333,1212.724,1212.899,18.74072,4.880503,521647.300375,4788880.0000625,0,2,1214.79418945312,-2.07018945312507,1,2021.14794520548,1213.50050878906,-1.29368066406005,14.2851153967874,328.786899124697
43.25153,-116.7335,1186.548,1186.349,14.70178,5.097344,521637.600375,4788781.0000625,0,2,1189.53356933594,-2.9855693359375,1,2021.14794520548,1187.32450878906,-2.20906054687998,15.400767262631,306.795217383658
43.25063,-116.7336,1172.424,1174.753,16.28967,4.937356,521628.000375,4788682.0000625,0,2,1174.22253417969,-1.79853417968752,1,2021.14794520548,1173.20050878906,-1.02202539063001,12.2458779821206,320.496022483716
43.24973,-116.7337,1161.475,1159.428,18.68445,1.940527,521618.300375,4788582.0000625,0,2,1161.59350585938,-0.118505859375091,1,2021.14794520548,1162.25150878906,0.658002929679924,6.56759655907022,275.951843579592
43.24883,-116.7338,1153.598,1153.585,13.72058,1.017291,521609.800375,4788482.0000625,0,2,1154.51550292969,-0.917502929687544,1,2021.14794520548,1154.37450878906,-0.140994140630028,5.0399877022259,280.726980502896
43.24794,-116.7339,1148.809,1148.731,13.4574,1.662649,521599.000375,4788383.0000625,0,2,1149.32568359375,-0.516683593750031,1,2021.14794520548,1149.58550878906,0.259825195309986,4.45849430926585,266.179369120411
43.24704,-116.7341,1143.711,1142.914,14.55542,0.6637515,521589.300375,4788282.0000625,0,2,1144.46520996094,-0.754209960937487,1,2021.14794520548,1144.48750878906,0.0222988281200287,5.49531128371442,197.930645952182
43.24614,-116.7342,1143.08,1143.322,13.41028,0.3042531,521580.800375,4788183.0000625,0,2,1143.76794433594,-0.687944335937573,1,2021.14794520548,1143.85650878906,0.0885644531199432,3.98020679532465,239.478754365017
43.24524,-116.7343,1143.733,1143.66,13.74524,0.604248,521571.100375,4788084.0000625,0,2,1144.25415039062,-0.521150390625053,1,2021.14794520548,1144.50950878906,0.255358398439967,3.85580880246952,239.724214485953
43.24434,-116.7344,1145.996,1146.018,8.963379,0.5864539,521562.500375,4787983.0000625,0,2,1146.46936035156,-0.473360351562405,1,2021.14794520548,1146.77250878906,0.303148437500113,4.38267242260997,235.089482728581
43.24345,-116.7345,1150.349,1150.541,8.484985,1.549913,521551.800375,4787884.0000625,0,2,1150.90209960938,-0.553099609375067,1,2021.14794520548,1151.12550878906,0.223409179679948,3.911305046839,208.623808742907
43.24255,-116.7347,1154.799,1154.753,7.114136,0.9658999,521542.100375,4787784.0000625,0,2,1155.21801757812,-0.419017578125022,1,2021.14794520548,1155.57550878906,0.357491210939997,3.04343444572886,204.965559903223
43.24165,-116.7348,1158.576,1158.868,9.791992,1.664979,521532.400375,4787684.0000625,0,2,1159.87475585938,-1.29875585937498,1,2021.14794520548,1159.35250878906,-0.522247070319963,5.31486413629143,152.211774195459
43.24075,-116.7349,1163.724,1162.96,9.779907,0.8702378,521523.900375,4787584.0000625,0,2,1164.25842285156,-0.534422851562567,1,2021.14794520548,1164.50050878906,0.242085937499951,5.2993510892588,241.2665647608
43.23986,-116.735,1166.992,1166.996,8.450195,1.067026,521514.200375,4787485.0000625,0,2,1167.63586425781,-0.643864257812538,1,2021.14794520548,1167.76850878906,0.13264453124998,3.11636247845478,216.564166918055
43.23896,-116.7352,1171.31,1170.559,8.538086,1.323011,521503.400375,4787386.0000625,0,2,1171.3701171875,-0.0601171875000546,1,2021.14794520548,1172.08650878906,0.716391601559963,3.51871176126011,192.725213241527
43.23806,-116.7353,1174.779,1175.138,7.679565,0.475016,521494.900375,4787286.0000625,0,2,1175.61157226562,-0.832572265625004,1,2021.14794520548,1175.55550878906,-0.0560634765599843,2.80044458097021,240.933072101962
43.23716,-116.7354,1170.372,1171.065,9.919189,0.6750311,521484.100375,4787186.0000625,0,2,1172.09997558594,-1.72797558593743,1,2021.14794520548,1171.14850878906,-0.951466796879913,6.12620488243088,295.515440021011
43.23627,-116.7355,1166.758,1167.233,8.357788,1.463226,521475.500375,4787086.0000625,0,2,1167.89416503906,-1.13616503906246,1,2021.14794520548,1167.53450878906,-0.359656249999944,3.76875879837538,282.118752720204
43.23537,-116.7356,1164.237,1164.038,8.564087,0.3317873,521465.900375,4786986.0000625,0,2,1164.97338867188,-0.73638867187492,1,2021.14794520548,1165.01350878906,0.0401201171800949,4.12048058882112,269.882314662712
43.23447,-116.7358,1165.198,1165.036,8.036133,0.7400123,521455.100375,4786887.0000625,0,2,1165.89343261719,-0.695432617187407,1,2021.14794520548,1165.97450878906,0.0810761718701087,3.66269498128511,232.566993194046
43.23358,-116.7359,1168.049,1168.075,8.034058,0.41671,521445.400375,4786788.0000625,0,2,1168.64709472656,-0.598094726562522,1,2021.14794520548,1168.82550878906,0.178414062499996,3.72776652217882,238.876455201395
43.23268,-116.736,1168.128,1167.99,8.447266,0.1843074,521435.800375,4786688.0000625,0,2,1168.53088378906,-0.402883789062571,1,2021.14794520548,1168.90450878906,0.373624999999947,3.93525079533131,253.603958571951
43.23178,-116.7361,1168.164,1168.159,NaN,0.2148462,521426.100375,4786588.0000625,0,2,1168.76831054688,-0.604310546875013,1,2021.14794520548,1168.94050878906,0.172198242180002,3.08412636432745,254.681713741886
43.22999,-116.7364,1169.725,1169.913,8.317505,0.2765244,521405.700375,4786388.0000625,0,2,1170.20739746094,-0.482397460937591,1,2021.14794520548,1170.50150878906,0.294111328119925,3.39949598687462,241.083851512446
43.22819,-116.7366,1171.068,1171.377,8.243408,0.3195871,521386.300375,4786190.0000625,0,2,1171.93725585938,-0.869255859375016,1,2021.14794520548,1171.84450878906,-0.0927470703200015,2.58580905028232,232.335152865574
43.22729,-116.7368,1170.617,1170.065,7.606445,0.4781826,521376.600375,4786090.0000625,0,2,1171.15856933594,-0.541569335937538,1,2021.14794520548,1171.39350878906,0.234939453119978,3.53060572545332,258.144148443138
43.2264,-116.7369,1171.688,1171.619,8.153809,0.4186491,521367.000375,4785990.0000625,0,2,1172.1640625,-0.476062499999898,1,2021.14794520548,1172.46450878906,0.300446289059892,3.32112883546436,254.343165899085
43.2255,-116.737,1173.683,1174.48,8.640381,1.297471,521357.300375,4785890.0000625,0,2,1174.93823242188,-1.25523242187501,1,2021.14794520548,1174.45950878906,-0.478723632819992,4.74748091964015,229.791610775697
43.22461,-116.7371,1175.048,1174.906,NaN,0.3554571,521346.500375,4785790.0000625,0,2,1175.85192871094,-0.803928710937498,1,2021.14794520548,1175.82450878906,-0.0274199218799822,5.17972402598141,260.91096710782
43.22371,-116.7373,1175.872,1176.27,8.662476,0.3668689,521337.900375,4785690.0000625,0,2,1176.90686035156,-1.03486035156243,1,2021.14794520548,1176.64850878906,-0.258351562499911,6.68335363282618,256.690372866375
43.22281,-116.7374,1178.554,1177.77,8.452271,0.8859219,521328.300375,4785591.0000625,0,2,1178.52319335938,0.0308066406250873,1,2021.14794520548,1179.33050878906,0.807315429680102,4.74329363446714,217.63746566582
43.22191,-116.7375,1181.762,1181.7,6.552979,0.7419954,521317.500375,4785492.0000625,0,2,1181.99353027344,-0.231530273437556,1,2021.14794520548,1182.53850878906,0.54497851561996,4.43759859493556,238.202185658541
43.22012,-116.7378,1184.807,1184.587,7.158203,0.4248573,521298.200375,4785292.0000625,0,2,1185.34594726562,-0.538947265624984,1,2021.14794520548,1185.58350878906,0.237561523440036,3.71652156605889,270.612659293775
43.21922,-116.7379,1183.727,1183.561,NaN,0.3097675,521288.500375,4785192.0000625,0,2,1184.28735351562,-0.560353515624911,1,2021.14794520548,1184.50350878906,0.216155273440108,3.60741346605371,267.273196556992
43.21832,-116.738,1185.219,1185.278,NaN,1.182403,521278.800375,4785092.0000625,0,2,1185.7529296875,-0.533929687499949,1,2021.14794520548,1185.99550878906,0.242579101560068,3.20025468724345,209.629422235633
43.21743,-116.7381,1189.216,1189.631,8.869995,1.654697,521269.100375,4784994.0000625,0,2,1190.04309082031,-0.827090820312606,1,2021.14794520548,1189.99250878906,-0.0505820312500873,3.34628884562767,202.198752393441
43.21653,-116.7383,1194.277,1194.423,8.412354,1.138997,521259.500375,4784894.0000625,0,2,1194.69494628906,-0.417946289062456,1,2021.14794520548,1195.05350878906,0.358562500000062,3.31207349460881,205.658475904266
43.21563,-116.7384,1198.003,1198.233,NaN,0.7206734,521248.700375,4784794.0000625,0,2,1198.27697753906,-0.273977539062571,1,2021.14794520548,1198.77950878906,0.502531249999947,3.85645063342442,234.73620427289
43.21473,-116.7385,1200.251,1201.355,NaN,1.544355,521239.000375,4784694.0000625,0,2,1202.18237304688,-1.93137304687502,1,2021.14794520548,1201.02750878906,-1.15486425782001,6.9853190916436,233.198918487609
43.21384,-116.7386,1203.114,1202.062,9.257446,1.080955,521230.400375,4784594.0000625,0,2,1203.16247558594,-0.0484755859374673,1,2021.14794520548,1203.89050878906,0.728033203120049,8.37347554416159,230.587245789123
43.21294,-116.7388,1208.262,1208.729,10.30298,2.606881,521219.700375,4784496.0000625,0,2,1209.66723632812,-1.40523632812506,1,2021.14794520548,1209.03850878906,-0.628727539060037,6.99804651545081,141.306918718088
43.21204,-116.7389,1216.268,1217.827,9.400269,1.784113,521210.000375,4784396.0000625,0,2,1219.39440917969,-3.12640917968747,1,2021.14794520548,1217.04450878906,-2.34990039062995,7.33868245301383,186.075821498589
43.21114,-116.739,1218.051,1218.085,8.004639,0.8281248,521200.300375,4784296.0000625,0,2,1218.69958496094,-0.648584960937569,1,2021.14794520548,1218.82750878906,0.127923828119947,4.26199594153011,107.673952740384
43.21025,-116.7391,1217.393,1217.529,10.1853,0.2239218,521190.600375,4784196.0000625,0,2,1220.04455566406,-2.65155566406247,1,2021.14794520548,1218.16950878906,-1.87504687499995,8.11157863956032,117.124432757771
43.20935,-116.7393,1215.522,1218.917,11.83972,2.983354,521182.100375,4784096.0000625,0,2,1220.25988769531,-4.73788769531257,1,2021.14794520548,1216.29850878906,-3.96137890625005,9.19782846885433,265.903895804737
43.20845,-116.7394,1206.335,1203.957,11.12305,4.137242,521171.300375,4783996.0000625,0,2,1206.37731933594,-0.0423193359374636,1,2021.14794520548,1207.11150878906,0.734189453120052,8.48442855790199,138.141432345431
43.20756,-116.7395,1203.785,1204.993,9.068604,1.060315,521161.600375,4783896.0000625,0,2,1205.6171875,-1.83218749999992,1,2021.14794520548,1204.56150878906,-1.0556787109399,5.58314834467914,225.346687684999
43.20666,-116.7396,1205.59,1205.816,10.0697,0.3525638,521151.900375,4783798.0000625,0,2,1207.05627441406,-1.46627441406258,1,2021.14794520548,1206.36650878906,-0.689765625000064,6.57204653931224,274.98347013057
43.20486,-116.7399,1211.698,1211.717,7.183472,0.1660934,521132.600375,4783598.0000625,0,2,1212.2314453125,-0.533445312499907,1,2021.14794520548,1212.47450878906,0.24306347656011,2.31497692500367,259.903898587467
43.20397,-116.74,1210.569,1207.038,11.86792,1.110939,521124.000375,4783498.0000625,0,2,1208.75695800781,1.81204199218746,1,2021.14794520548,1211.34550878906,2.58855078124998,8.34636114197256,203.335964929798
43.20307,-116.7401,1194.587,1194.675,12.00757,0.4692546,521113.200375,4783398.0000625,0,2,1195.62805175781,-1.04105175781251,1,2021.14794520548,1195.36350878906,-0.264542968749993,4.81686620951509,282.055707395175
43.20217,-116.7402,1194.547,1195.446,9.848267,0.6452796,521103.500375,4783298.0000625,0,2,1200.4638671875,-5.91686718749997,1,2021.14794520548,1195.32350878906,-5.14035839843996,9.50712100727246,213.378103543159
43.20127,-116.7404,1189.901,1192.029,11.51538,1.396608,521095.000375,4783199.0000625,0,2,1194.44763183594,-4.54663183593743,1,2021.14794520548,1190.67750878906,-3.77012304687992,10.1867356308575,293.627372722109
43.20038,-116.7405,1193.707,1191.939,11.91125,4.329741,521084.200375,4783100.0000625,0,2,1193.54431152344,0.162688476562607,1,2021.14794520548,1194.48350878906,0.939197265619896,7.76024258798001,160.060834231774
43.19948,-116.7406,1203.398,1204.762,7.996948,3.286474,521075.600375,4783000.0000625,0,2,1205.67114257812,-2.27314257812509,1,2021.14794520548,1204.17450878906,-1.49663378906007,8.25864855309276,136.907379867727
43.19858,-116.7407,1211.72,1211.58,8.191406,0.9135218,521067.000375,4782900.0000625,0,2,1212.25988769531,-0.539887695312473,1,2021.14794520548,1212.49650878906,0.236621093750045,1.99370562229195,170.552639148042
43.19769,-116.7408,1207.27,1208.56,8.615479,1.664595,521057.300375,4782800.0000625,0,2,1209.37915039062,-2.10915039062502,1,2021.14794520548,1208.04650878906,-1.33264160156,13.2493600080878,288.734375828062
43.19678,-116.741,1211.439,1211.059,10.54871,2.649616,521047.700375,4782700.0000625,0,2,1211.94921875,-0.510218749999922,1,2021.14794520548,1212.21550878906,0.266290039060095,6.71526624677448,135.594223575357
43.19589,-116.7411,1217.708,1217.547,5.668945,0.8268603,521039.100375,4782601.0000625,0,2,1218.01110839844,-0.303108398437416,1,2021.14794520548,1218.48450878906,0.4734003906201,1.82787380833558,188.110640804715
43.19499,-116.7412,1217.995,1218.827,11.97131,1.80901,521029.400375,4782501.0000625,0,2,1219.09704589844,-1.10204589843761,1,2021.14794520548,1218.77150878906,-0.325537109380093,5.40714096146574,243.061140519478
43.19409,-116.7413,1210.244,1210.655,10.71619,1.592748,521019.800375,4782402.0000625,0,2,1214.5283203125,-4.28432031250009,1,2021.14794520548,1211.02050878906,-3.50781152344007,20.8131771935701,275.369809876057
43.1932,-116.7414,NaN,1206.878,13.80469,3.402823e+38,521011.200375,4782302.0000625,0,2,1216.18823242188,NaN,1,2021.14794520548,NaN,NaN,22.352259515803,267.507999736427
43.1923,-116.7415,1217.363,1213.295,13.10376,8.263407,521002.600375,4782202.0000625,0,2,1221.53747558594,-4.17447558593744,1,2021.14794520548,1218.13950878906,-3.39796679687993,13.6563651234468,153.541960983236
43.1914,-116.7416,1227.827,1227.817,8.380371,0.8592963,520992.900375,4782102.0000625,0,2,1228.328125,-0.501125000000002,1,2021.14794520548,1228.60350878906,0.275383789060015,3.04672922859182,209.67397257263
43.1905,-116.7418,1230.064,1230.07,6.039185,0.636403,520984.300375,4782002.0000625,0,2,1230.60339355469,-0.539393554687422,1,2021.14794520548,1230.84050878906,0.237115234370094,2.54426639647408,203.909058805605
43.18961,-116.7419,1232.294,1232.229,7.716553,0.8168207,520974.700375,4781903.0000625,0,2,1232.41918945312,-0.125189453124904,1,2021.14794520548,1233.07050878906,0.651319335940116,4.92210573838485,218.740387105726
43.18871,-116.742,1234.889,1234.849,8.831177,0.7630482,520965.000375,4781803.0000625,0,2,1235.37878417969,-0.489784179687604,1,2021.14794520548,1235.66550878906,0.286724609369912,2.00150971373752,198.999219270456
43.18781,-116.7421,1237.802,1238.108,6.970337,0.8034158,520955.300375,4781704.0000625,0,2,1238.39074707031,-0.588747070312593,1,2021.14794520548,1238.57850878906,0.187761718749925,2.9416783056644,217.265990936745
43.18691,-116.7422,1241.272,1241.61,8.958252,1.026511,520946.700375,4781602.0000625,0,2,1241.93188476562,-0.659884765625065,1,2021.14794520548,1242.04850878906,0.116624023439954,3.96524568672139,223.530978630343
43.18601,-116.7423,1245.276,1245.474,8.266724,0.8177959,520939.200375,4781503.0000625,0,2,1245.84094238281,-0.564942382812433,1,2021.14794520548,1246.05250878906,0.211566406250085,3.36446043663749,236.323090408283
43.18512,-116.7425,1246.579,1246.047,6.478882,0.8697366,520928.500375,4781404.0000625,0,2,1246.81750488281,-0.238504882812549,1,2021.14794520548,1247.35550878906,0.538003906249969,6.58888130289679,241.773534684265
43.18422,-116.7426,1250.222,1249.965,7.598389,0.8430771,520921.000375,4781304.0000625,0,2,1250.5732421875,-0.35124218750002,1,2021.14794520548,1250.99850878906,0.425266601559997,6.39141235223856,235.451115574454
43.18332,-116.7427,1254.703,1254.685,9.433472,1.36479,520911.300375,4781204.0000625,0,2,1254.84680175781,-0.143801757812525,1,2021.14794520548,1255.47950878906,0.632707031249993,5.89792753884223,221.975485837195
43.18242,-116.7428,1259.142,1259.429,9.73999,1.144939,520901.600375,4781104.0000625,0,2,1259.43139648438,-0.289396484374947,1,2021.14794520548,1259.91850878906,0.487112304680068,9.8763780063054,219.025677667752
43.18152,-116.7429,1263.043,1263.39,9.8479,0.9990324,520894.200375,4781005.0000625,0,2,1263.54992675781,-0.506926757812607,1,2021.14794520548,1263.81950878906,0.269582031249911,4.43634987760711,236.746636334075
43.18081,-116.743,1266.03,1265.642,9.017456,0.7477497,520886.600375,4780926.0000625,0,2,1265.978515625,0.0514843749999727,1,2021.14794520548,1266.80650878906,0.82799316405999,4.84657706605525,245.527355763261
43.17883,-116.7432,1271.303,1271.471,8.352783,0.8606325,520867.300375,4780706.0000625,0,2,1271.70788574219,-0.404885742187389,1,2021.14794520548,1272.07950878906,0.3716230468699,4.27531212785986,241.11354018322
43.17793,-116.7434,1269.82,1271.106,10.245,1.565686,520858.800375,4780606.0000625,0,2,1273.12744140625,-3.30744140625006,1,2021.14794520548,1270.59650878906,-2.53093261719005,11.6808458807556,268.908817309284
43.17703,-116.7435,1258.881,1259.665,15.35791,2.346416,520849.100375,4780506.0000625,0,2,1261.68005371094,-2.79905371093741,1,2021.14794520548,1259.65750878906,-2.0225449218799,16.3348900003926,282.158809733164
43.17614,-116.7436,1263.216,1267.023,13.20325,6.005634,520841.600375,4780407.0000625,0,2,1267.98254394531,-4.76654394531261,1,2021.14794520548,1263.99250878906,-3.99003515625009,12.1430416273825,162.478678029941
43.17524,-116.7437,1279.07,1278.614,11.90173,1.341289,520831.900375,4780307.0000625,0,2,1279.19213867188,-0.122138671875064,1,2021.14794520548,1279.84650878906,0.654370117179951,4.43578032326797,212.078604828895
43.17434,-116.7438,1285.146,1284.712,10.49878,2.120495,520823.300375,4780207.0000625,0,2,1285.13806152344,0.00793847656245816,1,2021.14794520548,1285.92250878906,0.784447265619974,4.53577653482049,187.573883826722
43.17344,-116.7439,1291.87,1291.703,12.04968,2.198422,520814.800375,4780108.0000625,0,2,1292.0751953125,-0.205195312500109,1,2021.14794520548,1292.64650878906,0.571313476559908,5.3279743766249,207.709230442113
43.17254,-116.744,1301.96,1300.814,13.14954,3.797124,520806.200375,4780007.0000625,0,2,1301.89416503906,0.0658349609375364,1,2021.14794520548,1302.73650878906,0.842343750000055,8.9834069025206,178.393769019501
43.17164,-116.7441,1323.296,1322.989,12.68481,5.748075,520797.600375,4779908.0000625,0,2,1322.7373046875,0.558695312500049,1,2021.14794520548,1324.07250878906,1.33520410156007,12.0478613838246,191.132801402812
43.17074,-116.7442,1335.233,1337.065,10.03772,1.803093,520790.100375,4779808.0000625,0,2,1337.0380859375,-1.80508593750005,1,2021.14794520548,1336.00950878906,-1.02857714844004,15.5095177088334,250.409514343842
43.16985,-116.7443,1337.518,1337.122,5.246582,0.4671593,520780.400375,4779708.0000625,0,2,1338.7734375,-1.25543749999997,1,2021.14794520548,1338.29450878906,-0.478928710939954,18.2783279791271,265.672814342977
43.16895,-116.7445,NaN,1330.47,10.75049,3.402823e+38,520771.900375,4779608.0000625,0,2,1332.40454101562,NaN,1,2021.14794520548,NaN,NaN,22.3197870882988,287.695645349111
43.16805,-116.7446,1328.795,1328.984,7.324707,0.9138141,520763.300375,4779508.0000625,0,2,1333.41076660156,-4.61576660156243,1,2021.14794520548,1329.57150878906,-3.83925781249991,14.0844609072718,207.479897173984
43.16715,-116.7447,1332.103,1331.319,11.09106,0.8861982,520754.700375,4779408.0000625,0,2,1333.42626953125,-1.32326953124993,1,2021.14794520548,1332.87950878906,-0.546760742189917,21.5462012661732,264.17849030793
43.16625,-116.7448,1346.013,1343.891,13.76941,6.911296,520746.100375,4779308.0000625,0,2,1346.21691894531,-0.20391894531258,1,2021.14794520548,1346.78950878906,0.572589843749938,20.1594975264401,123.476406592826
43.16536,-116.7449,1364.003,1362.783,12.27051,6.948989,520738.700375,4779209.0000625,0,2,1364.52648925781,-0.523489257812571,1,2021.14794520548,1364.77950878906,0.253019531249947,16.6752713699346,140.390602696352
43.16446,-116.745,1393.478,1393.916,11.021,5.415862,520730.100375,4779108.0000625,0,2,1393.28759765625,0.190402343750065,1,2021.14794520548,1394.25450878906,0.966911132810083,14.625959527362,138.581793932288
43.16356,-116.7451,1407.468,1405.843,12.83252,3.954687,520721.500375,4779010.0000625,0,2,1406.90270996094,0.565290039062575,1,2021.14794520548,1408.24450878906,1.34179882812009,12.7766536500766,122.753303710605
43.16266,-116.7452,1428.432,1428.569,11.22131,5.830437,520712.900375,4778910.0000625,0,2,1428.61486816406,-0.182868164062484,1,2021.14794520548,1429.20850878906,0.593640625000035,15.4206503698981,146.75760295981
43.16176,-116.7453,1433.176,1430.898,11.41943,1.126137,520704.300375,4778810.0000625,0,2,1428.57800292969,4.59799707031243,1,2021.14794520548,1433.95250878906,5.37450585936995,18.9902681229042,248.605982897753
43.15997,-116.7456,1333.758,1338.005,13.31604,6.293171,520686.100375,4778610.0000625,0,2,1342.8369140625,-9.07891406249996,1,2021.14794520548,1334.53450878906,-8.30240527343994,21.1682372886221,168.864364340945
43.15907,-116.7457,1328.995,1326.268,13.67029,4.059,520677.500375,4778510.0000625,0,2,1327.18713378906,1.80786621093739,1,2021.14794520548,1329.77150878906,2.58437499999991,14.448006628958,201.405043699997
43.15817,-116.7458,1350.406,1352.586,12.02808,7.227835,520670.000375,4778411.0000625,0,2,1351.34204101562,-0.936041015625051,1,2021.14794520548,1351.18250878906,-0.159532226560032,14.3293540225241,153.471013379095
43.15727,-116.7459,1365.385,1366.749,10.99121,3.172878,520661.400375,4778312.0000625,0,2,1367.14147949219,-1.75647949218751,1,2021.14794520548,1366.16150878906,-0.979970703129993,14.3959767143971,115.936299770786
43.15637,-116.746,1382.639,1381.049,12.65161,5.998614,520652.800375,4778212.0000625,0,2,1382.51245117188,0.126548828124896,1,2021.14794520548,1383.41550878906,0.903057617179911,19.320931132228,120.345086984917
